from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
U12635Z29,U12635Z12,2,0,3431,3188
U12635Z23,U12635Z12,2,0,1733,3104
U12635Z23,U12635Z12,2,0,16901,3104
U12635Z23,U12635Z12,2,0,2782,3155
U12635Z23,U12635Z12,2,0,17381,3155
U12635Z23,U12635Z12,2,0,1735,3106
U12635Z23,U12635Z12,2,0,16903,3106
U12635Z23,U12635Z12,2,0,2724,3147
U12635Z23,U12635Z12,2,0,16962,3147
U12635Z23,U12635Z12,2,0,3407,3133
U12635Z23,U12635Z12,2,0,3695,3112
U12635Z23,U12635Z12,2,0,3010,3152
U12635Z23,U12635Z12,2,0,3683,3114
U12635Z23,U12635Z12,2,0,2685,3167
U12635Z23,U12635Z12,2,0,16944,3167
U12635Z23,U12635Z12,2,0,2803,3138
U12635Z23,U12635Z12,2,0,2875,3572
U12635Z23,U12635Z12,2,0,3002,3572
U12635Z23,U12635Z12,2,0,2981,3269
U12635Z23,U12635Z12,2,0,2791,3188
U12635Z5,U12635Z12,2,0,3038,3102
U12635Z5,U12635Z12,2,0,2966,3108
U12635Z5,U12635Z12,2,0,2974,3167
U12635Z5,U12635Z12,2,0,3296,3138
U12635Z22,U12635Z12,2,0,2998,3104
U12635Z22,U12635Z12,2,0,3658,3104
U12635Z22,U12635Z12,2,0,3018,3155
U12635Z22,U12635Z12,2,0,3646,3106
U12650Z1,U12650Z2,2,0,3023,3126
U12650Z1,U12650Z2,2,0,3046,3159
U12635Z22,U12635Z12,2,0,3060,3133
U12635Z22,U12635Z12,2,0,2994,3112
U12635Z22,U12635Z12,2,0,3654,3152
U12635Z22,U12635Z12,2,0,2996,3114
U12635Z22,U12635Z12,2,0,3049,3167
U12635Z22,U12635Z12,2,0,3096,3138
U12650Z1,U12650Z2,2,0,3052,3116
U12635Z22,U12635Z12,2,0,2991,3572
U12635Z22,U12635Z12,2,0,3478,3572
U12635Z22,U12635Z12,2,0,3638,3572
U12635Z22,U12635Z12,2,0,3006,3269
U12635Z22,U12635Z12,2,0,3054,3188
U12635Z34,U12635Z12,2,0,3275,3104
U12635Z34,U12635Z12,2,0,2992,3147
U12635Z34,U12635Z12,2,0,3229,3112
U12635Z34,U12635Z12,2,0,3211,3114
U12635Z34,U12635Z12,2,0,3279,3572
U12722Z4,U12722Z2,2,0,3084,3102
U12722Z4,U12722Z2,2,0,2793,3126
U12722Z4,U12722Z2,2,0,3058,3159
U12722Z4,U12722Z2,2,0,3640,3108
U12722Z4,U12722Z2,2,0,2828,3147
U12722Z4,U12722Z2,2,0,3681,3133
U12722Z4,U12722Z2,2,0,2031,3112
U12722Z4,U12722Z2,2,0,2832,3152
U12722Z4,U12722Z2,2,0,3032,3114
U12722Z4,U12722Z2,2,0,3098,3116
U12722Z4,U12722Z2,2,0,3063,3188
U12635Z31,U12635Z12,2,0,3202,3104
U12635Z31,U12635Z12,2,0,3193,3155
U12635Z31,U12635Z12,2,0,3086,3155
U12635Z6,U12635Z12,2,0,3123,3106
U12635Z31,U12635Z12,2,0,3204,3106
U12635Z31,U12635Z12,2,0,3753,3133
U12635Z31,U12635Z12,2,0,3191,3112
U12635Z31,U12635Z12,2,0,2987,3167
U12635Z31,U12635Z12,2,0,3273,3167
U12635Z31,U12635Z12,2,0,2807,3551
U12635Z31,U12635Z12,2,0,3365,3551
U12635Z31,U12635Z12,2,0,2025,3572
U12635Z31,U12635Z12,2,0,3218,3269
U12635Z31,U12635Z12,2,0,3357,3269
U12635Z31,U12635Z12,2,0,3187,3188
U12635Z30,U12635Z12,2,0,3231,3104
U12635Z30,U12635Z12,2,0,3170,3155
U12635Z30,U12635Z12,2,0,3233,3106
U12635Z30,U12635Z12,2,0,3266,3106
U12635Z30,U12635Z12,2,0,3369,3106
U12635Z30,U12635Z12,2,0,3254,3147
U12635Z30,U12635Z12,2,0,2797,3133
U12635Z30,U12635Z12,2,0,3264,3112
U12635Z30,U12635Z12,2,0,16032,3112
U12635Z30,U12635Z12,2,0,3315,3152
U12635Z30,U12635Z12,2,0,3200,3167
U12635Z30,U12635Z12,2,0,3244,3138
U12635Z30,U12635Z12,2,0,3228,3269
U12635Z33,U12635Z12,2,0,2023,3104
U12635Z33,U12635Z12,2,0,3307,3155
U12635Z33,U12635Z12,2,0,3353,3126
U12635Z33,U12635Z12,2,0,2799,3112
U12635Z33,U12635Z12,2,0,2801,3152
U12635Z33,U12635Z12,2,0,3317,3114
U12635Z33,U12635Z12,2,0,3311,3572
U12635Z33,U12635Z12,2,0,3313,3269
U12635Z27,U12635Z12,2,0,3337,3104
U12635Z27,U12635Z12,2,0,3322,3155
U12635Z27,U12635Z12,2,0,3339,3106
U12635Z27,U12635Z12,2,0,3343,3147
U12635Z27,U12635Z12,2,0,3333,3112
U12635Z27,U12635Z12,2,0,3345,3152
U12635Z27,U12635Z12,2,0,3335,3114
U12635Z27,U12635Z12,2,0,3324,3572
U12635Z24,U12635Z12,2,0,3388,3104
U12635Z24,U12635Z12,2,0,3367,3155
U12635Z24,U12635Z12,2,0,3394,3106
U12635Z24,U12635Z12,2,0,3396,3147
U12635Z24,U12635Z12,2,0,3379,3167
U12635Z24,U12635Z12,2,0,3387,3138
U12635Z24,U12635Z12,2,0,3235,3572
U12635Z24,U12635Z12,2,0,3349,3188
U12635Z26,U12635Z12,2,0,3398,3104
U12635Z26,U12635Z12,2,0,3140,3155
U12635Z26,U12635Z12,2,0,2826,3106
U12635Z26,U12635Z12,2,0,2795,3147
U12635Z26,U12635Z12,2,0,3162,3133
U12635Z26,U12635Z12,2,0,3409,3112
U12635Z26,U12635Z12,2,0,3111,3112
U12635Z26,U12635Z12,2,0,3210,3152
U12635Z26,U12635Z12,2,0,3411,3167
U12635Z26,U12635Z12,2,0,3088,3572
U12706Z1,U12706Z1,2,0,3502,3118
U12706Z1,U12706Z1,2,0,3487,3121
U12736Z13,U12736Z1,2,0,3486,3121
U12706Z1,U12706Z1,2,0,3489,3144
U12736Z13,U12736Z1,2,0,3448,3109
U12736Z13,U12736Z1,2,0,3484,3113
U12736Z14,U12736Z1,2,0,3442,3118
U12736Z14,U12736Z1,2,0,3475,3121
U12736Z14,U12736Z1,2,0,3444,3105
U12736Z14,U12736Z1,2,0,3535,3144
U12736Z14,U12736Z1,2,0,3491,3160
U12736Z14,U12736Z1,2,0,3469,3113
U12736Z14,U12736Z1,2,0,3495,3153
U12736Z14,U12736Z1,2,0,3467,3270
U12707Z15,U12707Z1,2,0,3519,3121
U12707Z15,U12707Z1,2,0,3504,3105
U12707Z15,U12707Z1,2,0,3521,3156
U12707Z15,U12707Z1,2,0,3516,3550
U12707Z16,U12707Z1,2,0,3531,3118
U12707Z16,U12707Z1,2,0,3533,3121
U12707Z16,U12707Z1,2,0,3555,3105
U12707Z16,U12707Z1,2,0,3557,3144
U12707Z16,U12707Z1,2,0,3600,3107
U12707Z16,U12707Z1,2,0,3565,3113
U12707Z16,U12707Z1,2,0,3545,3153
U12707Z16,U12707Z1,2,0,3549,3550
U12707Z1,U12707Z1,2,0,3570,3571
U12707Z17,U12707Z1,2,0,3579,3118
U12707Z17,U12707Z1,2,0,3596,3121
U12707Z17,U12707Z1,2,0,3583,3105
U12707Z17,U12707Z1,2,0,3598,3144
U12707Z17,U12707Z1,2,0,3574,3160
U12707Z17,U12707Z1,2,0,3606,3113
U12707Z17,U12707Z1,2,0,3592,3153
U12707Z17,U12707Z1,2,0,3588,3270
U12707Z18,U12707Z1,2,0,3608,3118
U12707Z18,U12707Z1,2,0,3623,3121
U12707Z18,U12707Z1,2,0,3625,3156
U12707Z18,U12707Z1,2,0,3612,3144
U12707Z18,U12707Z1,2,0,3627,3107
U12707Z18,U12707Z1,2,0,3615,3160
U12707Z18,U12707Z1,2,0,3617,3151
U12707Z18,U12707Z1,2,0,3632,3113
U12707Z18,U12707Z1,2,0,3619,3153
U12736Z51,U12736Z2,2,180,708,3135
U12736Z51,U12736Z2,2,180,16513,3135
U12736Z51,U12736Z2,2,180,706,3149
U12736Z51,U12736Z2,2,180,16511,3149
U12635Z23,U12635Z8,2,0,1733,3119
U12635Z23,U12635Z8,2,0,16901,3119
U12635Z23,U12635Z8,2,0,2695,3163
U12635Z23,U12635Z8,2,0,2757,3165
U12635Z23,U12635Z8,2,0,17378,3165
U12635Z23,U12635Z8,2,0,3427,3136
U12635Z23,U12635Z8,2,0,16044,3136
U12635Z23,U12635Z8,2,0,2782,3141
U12635Z23,U12635Z8,2,0,17381,3141
U12635Z23,U12635Z8,2,0,2811,3143
U12635Z23,U12635Z8,2,0,17392,3143
U12635Z23,U12635Z8,2,0,2815,3150
U12635Z23,U12635Z8,2,0,17396,3150
U12635Z23,U12635Z8,2,0,2981,3541
U12635Z23,U12635Z8,2,0,2852,3649
U12635Z23,U12635Z8,2,0,16992,3649
U12635Z23,U12635Z8,2,0,17420,3649
U12635Z22,U12635Z8,2,0,2989,3119
U12635Z22,U12635Z8,2,0,3658,3119
U12635Z22,U12635Z8,2,0,3069,3165
U12635Z22,U12635Z8,2,0,3079,3136
U12635Z22,U12635Z8,2,0,3018,3141
U12635Z22,U12635Z8,2,0,3006,3541
U12635Z22,U12635Z8,2,0,3675,3647
U12635Z22,U12635Z8,2,0,3075,3649
U12648Z1,U12648Z2,2,0,3202,3119
U12648Z1,U12648Z2,2,0,3753,3163
U12648Z1,U12648Z2,2,0,3176,3165
U12648Z1,U12648Z2,2,0,3220,3136
U12648Z1,U12648Z2,2,0,3193,3141
U12648Z1,U12648Z2,2,0,3086,3141
U12648Z1,U12648Z2,2,0,3123,3143
U12648Z1,U12648Z2,2,0,3204,3143
U12648Z1,U12648Z2,2,0,3197,3150
U12648Z1,U12648Z2,2,0,3218,3541
U12648Z1,U12648Z2,2,0,3357,3541
U12648Z1,U12648Z2,2,0,3174,3649
U12635Z33,U12635Z8,2,0,2023,3119
U12635Z33,U12635Z8,2,0,3307,3141
U12635Z33,U12635Z8,2,0,3313,3541
U12635Z33,U12635Z8,2,0,2027,3649
U12635Z9,U12635Z8,2,0,3429,3119
U12635Z24,U12635Z8,2,0,3359,3165
U12635Z24,U12635Z8,2,0,3392,3136
U12635Z24,U12635Z8,2,0,3347,3141
U12635Z24,U12635Z8,2,0,3349,3143
U12635Z24,U12635Z8,2,0,3385,3150
U12635Z24,U12635Z8,2,0,3375,3541
U12635Z24,U12635Z8,2,0,3355,3649
U12635Z26,U12635Z8,2,0,3415,3119
U12635Z26,U12635Z8,2,0,16034,3119
U12635Z26,U12635Z8,2,0,3409,3165
U12635Z26,U12635Z8,2,0,3210,3136
U12635Z26,U12635Z8,2,0,3140,3141
U12635Z26,U12635Z8,2,0,3421,3539
U12635Z26,U12635Z8,2,0,16040,3539
U12635Z26,U12635Z8,2,0,3146,3649
U12736Z13,U12736Z2,2,0,3457,3103
U12736Z13,U12736Z2,2,0,3459,3142
U12736Z13,U12736Z2,2,0,3448,3650
U12736Z13,U12736Z2,2,0,3488,3189
U12736Z14,U12736Z2,2,0,3493,3164
U12736Z14,U12736Z2,2,0,3495,3166
U12736Z14,U12736Z2,2,0,3469,3135
U12736Z14,U12736Z2,2,0,3471,3137
U12736Z14,U12736Z2,2,0,3442,3103
U12736Z14,U12736Z2,2,0,3444,3142
U12736Z14,U12736Z2,2,0,3467,3149
U12736Z14,U12736Z2,2,0,3491,3540
U12736Z14,U12736Z2,2,0,3535,3189
U12707Z15,U12707Z2,2,0,3508,3158
U12707Z15,U12707Z2,2,0,3524,3130
U12707Z15,U12707Z2,2,0,3506,3538
U12707Z15,U12707Z2,2,0,3521,3189
U12707Z16,U12707Z2,2,0,3533,3154
U12707Z16,U12707Z2,2,0,3559,3158
U12707Z16,U12707Z2,2,0,3531,3103
U12707Z16,U12707Z2,2,0,3129,3540
U12707Z16,U12707Z2,2,0,3561,3650
U12707Z1,U12707Z2,2,0,3570,3189
U12707Z17,U12707Z2,2,0,3206,3158
U12707Z17,U12707Z2,2,0,3602,3130
U12707Z17,U12707Z2,2,0,3583,3142
U12707Z17,U12707Z2,2,0,3574,3540
U12707Z18,U12707Z2,2,0,3608,3103
U12707Z18,U12707Z2,2,0,3610,3142
U12707Z18,U12707Z2,2,0,3615,3540
U12707Z18,U12707Z2,2,0,3625,3189
U12676Z51,U12676Z2,2,240,586,3194
U12676Z51,U12676Z2,2,240,16492,3194
U12676Z50,U12676Z2,2,180,537,3194
U12676Z50,U12676Z2,2,180,16443,3194
U12676Z51,U12676Z2,2,180,544,3194
U12676Z51,U12676Z2,2,180,15782,3194
U12676Z51,U12676Z2,2,180,16450,3194
U12676Z50,U12676Z1,2,180,543,3193
U12676Z50,U12676Z1,2,180,15781,3193
U12676Z50,U12676Z1,2,180,16449,3193
U12676Z51,U12676Z1,2,180,514,3193
U12676Z51,U12676Z1,2,180,15760,3193
U12676Z51,U12676Z1,2,180,16420,3193
U12676Z50,U12676Z2,2,180,577,3196
U12676Z50,U12676Z2,2,180,15815,3196
U12676Z50,U12676Z2,2,180,16483,3196
U12676Z50,U12676Z1,2,180,541,3195
U12676Z50,U12676Z1,2,180,16447,3195
U12676Z51,U12676Z2,2,180,589,3198
U12676Z51,U12676Z2,2,180,16495,3198
U12676Z50,U12676Z2,2,180,525,3198
U12676Z50,U12676Z2,2,180,15771,3198
U12676Z50,U12676Z2,2,180,16431,3198
U12676Z50,U12676Z1,2,180,579,3197
U12676Z50,U12676Z1,2,180,15817,3197
U12676Z50,U12676Z1,2,180,16485,3197
U12676Z50,U12676Z2,2,180,529,3201
U12676Z50,U12676Z2,2,180,15775,3201
U12676Z50,U12676Z2,2,180,16435,3201
U12676Z51,U12676Z2,2,180,586,3171
U12676Z51,U12676Z2,2,180,16492,3171
U12676Z50,U12676Z2,2,180,515,3171
U12676Z50,U12676Z2,2,180,15761,3171
U12676Z50,U12676Z2,2,180,16421,3171
U12676Z51,U12676Z2,2,180,536,3171
U12676Z51,U12676Z2,2,180,16442,3171
U12676Z51,U12676Z1,2,180,512,3168
U12676Z51,U12676Z1,2,180,15758,3168
U12676Z51,U12676Z1,2,180,16418,3168
U12676Z50,U12676Z2,2,180,519,3173
U12676Z50,U12676Z2,2,180,15765,3173
U12676Z50,U12676Z2,2,180,16425,3173
U12676Z51,U12676Z1,2,180,587,3172
U12676Z51,U12676Z1,2,180,16493,3172
U12676Z50,U12676Z1,2,180,517,3172
U12676Z50,U12676Z1,2,180,15763,3172
U12676Z50,U12676Z1,2,180,16423,3172
U12676Z50,U12676Z2,2,180,588,3175
U12676Z50,U12676Z2,2,180,16494,3175
U12676Z51,U12676Z2,2,180,578,3175
U12676Z51,U12676Z2,2,180,15816,3175
U12676Z51,U12676Z2,2,180,16484,3175
U12676Z50,U12676Z2,2,180,559,3175
U12676Z50,U12676Z2,2,180,15797,3175
U12676Z50,U12676Z2,2,180,16465,3175
U12676Z50,U12676Z1,2,180,577,3174
U12676Z50,U12676Z1,2,180,15815,3174
U12676Z50,U12676Z1,2,180,16483,3174
U12676Z50,U12676Z2,2,180,581,3177
U12676Z50,U12676Z2,2,180,15819,3177
U12676Z50,U12676Z2,2,180,16487,3177
U12676Z50,U12676Z1,2,180,525,3176
U12676Z50,U12676Z1,2,180,15771,3176
U12676Z50,U12676Z1,2,180,16431,3176
U12676Z50,U12676Z2,2,180,543,2024
U12676Z50,U12676Z2,2,180,15781,2024
U12676Z50,U12676Z2,2,180,16449,2024
U12676Z51,U12676Z2,2,180,514,2024
U12676Z51,U12676Z2,2,180,15760,2024
U12676Z51,U12676Z2,2,180,16420,2024
U12676Z51,U12676Z1,2,180,516,2025
U12676Z51,U12676Z1,2,180,15762,2025
U12676Z51,U12676Z1,2,180,16422,2025
U12676Z50,U12676Z1,2,180,545,2025
U12676Z50,U12676Z1,2,180,15783,2025
U12676Z50,U12676Z1,2,180,16451,2025
U12676Z51,U12676Z2,2,180,526,2986
U12676Z51,U12676Z2,2,180,15772,2986
U12676Z51,U12676Z2,2,180,16432,2986
U12676Z50,U12676Z2,2,180,565,2986
U12676Z50,U12676Z2,2,180,15803,2986
U12676Z50,U12676Z2,2,180,16471,2986
U12676Z50,U12676Z1,2,180,539,3226
U12676Z50,U12676Z1,2,180,16445,3226
U12676Z50,U12676Z2,2,180,535,3203
U12676Z50,U12676Z2,2,180,16441,3203
U12676Z51,U12676Z2,2,180,542,3203
U12676Z51,U12676Z2,2,180,15780,3203
U12676Z51,U12676Z2,2,180,16448,3203
U12676Z50,U12676Z1,2,180,513,3202
U12676Z50,U12676Z1,2,180,15759,3202
U12676Z50,U12676Z1,2,180,16419,3202
U12676Z51,U12676Z1,2,180,534,3202
U12676Z51,U12676Z1,2,180,16440,3202
U12676Z51,U12676Z2,2,180,587,3205
U12676Z51,U12676Z2,2,180,16493,3205
U12676Z50,U12676Z2,2,180,545,3205
U12676Z50,U12676Z2,2,180,15783,3205
U12676Z50,U12676Z2,2,180,16451,3205
U12676Z50,U12676Z1,2,180,537,3204
U12676Z50,U12676Z1,2,180,16443,3204
U12676Z51,U12676Z1,2,180,544,3204
U12676Z51,U12676Z1,2,180,15782,3204
U12676Z51,U12676Z1,2,180,16450,3204
U12676Z50,U12676Z2,2,180,583,3212
U12676Z50,U12676Z2,2,180,15821,3212
U12676Z50,U12676Z2,2,180,16489,3212
U12676Z50,U12676Z1,2,180,585,3213
U12676Z50,U12676Z1,2,180,15823,3213
U12676Z50,U12676Z1,2,180,16491,3213
U12676Z50,U12676Z1,2,180,535,3178
U12676Z50,U12676Z1,2,180,16441,3178
U12676Z51,U12676Z1,2,180,542,3178
U12676Z51,U12676Z1,2,180,15780,3178
U12676Z51,U12676Z1,2,180,16448,3178
U12676Z51,U12676Z2,2,180,524,3754
U12676Z51,U12676Z2,2,180,15770,3754
U12676Z51,U12676Z2,2,180,16430,3754
U12676Z50,U12676Z2,2,180,561,3754
U12676Z50,U12676Z2,2,180,15799,3754
U12676Z50,U12676Z2,2,180,16467,3754
U12676Z50,U12676Z1,2,180,588,3753
U12676Z50,U12676Z1,2,180,16494,3753
U12676Z51,U12676Z1,2,180,578,3753
U12676Z51,U12676Z1,2,180,15816,3753
U12676Z51,U12676Z1,2,180,16484,3753
U12676Z50,U12676Z1,2,180,559,3753
U12676Z50,U12676Z1,2,180,15797,3753
U12676Z50,U12676Z1,2,180,16465,3753
U12676Z51,U12676Z1,2,180,586,3187
U12676Z51,U12676Z1,2,180,16492,3187
U12676Z50,U12676Z1,2,180,515,3187
U12676Z50,U12676Z1,2,180,15761,3187
U12676Z50,U12676Z1,2,180,16421,3187
U12676Z51,U12676Z1,2,180,536,3187
U12676Z51,U12676Z1,2,180,16442,3187
U12676Z51,U12676Z2,2,180,516,3267
U12676Z51,U12676Z2,2,180,15762,3267
U12676Z51,U12676Z2,2,180,16422,3267
U12676Z50,U12676Z2,2,180,545,3267
U12676Z50,U12676Z2,2,180,15783,3267
U12676Z50,U12676Z2,2,180,16451,3267
U12676Z50,U12676Z1,2,180,519,3268
U12676Z50,U12676Z1,2,180,15765,3268
U12676Z50,U12676Z1,2,180,16425,3268
U12676Z50,U12676Z2,2,180,521,3217
U12676Z50,U12676Z2,2,180,15767,3217
U12676Z50,U12676Z2,2,180,16427,3217
U12676Z50,U12676Z1,2,180,523,3218
U12676Z50,U12676Z1,2,180,15769,3218
U12676Z50,U12676Z1,2,180,16429,3218
U12676Z50,U12676Z2,2,180,523,3190
U12676Z50,U12676Z2,2,180,15769,3190
U12676Z50,U12676Z2,2,180,16429,3190
U12676Z51,U12676Z1,2,180,524,3191
U12676Z51,U12676Z1,2,180,15770,3191
U12676Z51,U12676Z1,2,180,16430,3191
U12676Z50,U12676Z1,2,180,561,3191
U12676Z50,U12676Z1,2,180,15799,3191
U12676Z50,U12676Z1,2,180,16467,3191
U12676Z50,U12676Z2,2,180,579,3219
U12676Z50,U12676Z2,2,180,15817,3219
U12676Z50,U12676Z2,2,180,16485,3219
U12676Z50,U12676Z1,2,180,581,3220
U12676Z50,U12676Z1,2,180,15819,3220
U12676Z50,U12676Z1,2,180,16487,3220
U12676Z50,U12676Z2,2,180,590,3192
U12676Z50,U12676Z2,2,180,16496,3192
U12676Z51,U12676Z2,2,180,580,3192
U12676Z51,U12676Z2,2,180,15818,3192
U12676Z51,U12676Z2,2,180,16486,3192
U12676Z50,U12676Z2,2,180,563,3192
U12676Z50,U12676Z2,2,180,15801,3192
U12676Z50,U12676Z2,2,180,16469,3192
U12676Z51,U12676Z1,2,180,591,3273
U12676Z51,U12676Z1,2,180,16497,3273
U12676Z50,U12676Z1,2,180,527,3273
U12676Z50,U12676Z1,2,180,15773,3273
U12676Z50,U12676Z1,2,180,16433,3273
U12676Z51,U12676Z2,2,180,591,3221
U12676Z51,U12676Z2,2,180,16497,3221
U12676Z50,U12676Z2,2,180,527,3221
U12676Z50,U12676Z2,2,180,15773,3221
U12676Z50,U12676Z2,2,180,16433,3221
U12676Z51,U12676Z1,2,180,516,3056
U12676Z51,U12676Z1,2,180,15762,3056
U12676Z51,U12676Z1,2,180,16422,3056
U12676Z50,U12676Z1,2,180,545,3056
U12676Z50,U12676Z1,2,180,15783,3056
U12676Z50,U12676Z1,2,180,16451,3056
U12676Z50,U12676Z2,2,240,585,2806
U12676Z50,U12676Z2,2,240,15823,2806
U12676Z50,U12676Z2,2,240,16491,2806
U12676Z50,U12676Z1,2,180,531,2807
U12676Z50,U12676Z1,2,180,15777,2807
U12676Z50,U12676Z1,2,180,16437,2807
U12676Z51,U12676Z2,2,180,522,3356
U12676Z51,U12676Z2,2,180,15768,3356
U12676Z51,U12676Z2,2,180,16428,3356
U12676Z50,U12676Z2,2,180,557,3356
U12676Z50,U12676Z2,2,180,15795,3356
U12676Z50,U12676Z2,2,180,16463,3356
U12676Z51,U12676Z2,2,180,530,3364
U12676Z51,U12676Z2,2,180,15776,3364
U12676Z51,U12676Z2,2,180,16436,3364
U12676Z50,U12676Z2,2,180,573,3364
U12676Z50,U12676Z2,2,180,15811,3364
U12676Z50,U12676Z2,2,180,16479,3364
U12676Z51,U12676Z2,2,180,704,3196
U12676Z51,U12676Z2,2,180,16509,3196
U12676Z50,U12676Z2,2,180,707,3198
U12676Z50,U12676Z2,2,180,16512,3198
U12676Z50,U12676Z2,2,180,711,3201
U12676Z50,U12676Z2,2,180,16516,3201
U12676Z50,U12676Z2,2,180,701,3173
U12676Z50,U12676Z2,2,180,16506,3173
U12676Z51,U12676Z2,2,180,708,3177
U12676Z51,U12676Z2,2,180,16513,3177
U12676Z51,U12676Z2,2,180,698,2024
U12676Z51,U12676Z2,2,180,16503,2024
U12676Z50,U12676Z2,2,180,697,2024
U12676Z50,U12676Z2,2,180,16502,2024
U12676Z50,U12676Z1,2,180,699,2025
U12676Z50,U12676Z1,2,180,16504,2025
U12676Z50,U12676Z2,2,180,699,3205
U12676Z50,U12676Z2,2,180,16504,3205
U12676Z51,U12676Z2,2,180,710,3212
U12676Z51,U12676Z2,2,180,16515,3212
U12676Z50,U12676Z1,2,180,697,3178
U12676Z50,U12676Z1,2,180,16502,3178
U12676Z51,U12676Z1,2,180,706,3753
U12676Z51,U12676Z1,2,180,16511,3753
U12676Z50,U12676Z2,2,180,703,3217
U12676Z50,U12676Z2,2,180,16508,3217
U12676Z50,U12676Z2,2,180,705,3190
U12676Z50,U12676Z2,2,180,16510,3190
U12676Z50,U12676Z1,2,180,707,3191
U12676Z50,U12676Z1,2,180,16512,3191
U12676Z51,U12676Z2,2,180,706,3219
U12676Z51,U12676Z2,2,180,16511,3219
U12676Z51,U12676Z2,2,240,714,2806
U12676Z51,U12676Z2,2,240,15848,2806
U12676Z51,U12676Z2,2,240,16517,2806
U12635Z23,U12635Z11,2,0,2791,3194
U12635Z23,U12635Z11,2,0,3377,3198
U12635Z23,U12635Z11,2,0,2981,3175
U12635Z23,U12635Z11,2,0,2782,3122
U12635Z23,U12635Z11,2,0,17381,3122
U12635Z23,U12635Z11,2,0,3427,2986
U12635Z23,U12635Z11,2,0,16044,2986
U12635Z23,U12635Z11,2,0,1733,3203
U12635Z23,U12635Z11,2,0,16901,3203
U12635Z23,U12635Z11,2,0,2875,3205
U12635Z23,U12635Z11,2,0,3437,3754
U12635Z23,U12635Z11,2,0,1735,3267
U12635Z23,U12635Z11,2,0,16903,3267
U12635Z23,U12635Z11,2,0,2724,3190
U12635Z23,U12635Z11,2,0,16962,3190
U12635Z23,U12635Z11,2,0,3407,3219
U12635Z23,U12635Z11,2,0,2757,3192
U12635Z23,U12635Z11,2,0,17378,3192
U12635Z23,U12635Z11,2,0,3439,3221
U12635Z23,U12635Z11,2,0,1733,3085
U12635Z23,U12635Z11,2,0,16901,3085
U12635Z23,U12635Z11,2,0,2852,3356
U12635Z23,U12635Z11,2,0,16992,3356
U12635Z23,U12635Z11,2,0,17420,3356
U12635Z23,U12635Z11,2,0,1729,3364
U12635Z23,U12635Z11,2,0,16897,3364
U12635Z22,U12635Z11,2,0,3054,3194
U12635Z22,U12635Z11,2,0,3018,3171
U12635Z22,U12635Z11,2,0,3006,3175
U12635Z22,U12635Z11,2,0,3654,3177
U12635Z22,U12635Z11,2,0,3018,3122
U12635Z22,U12635Z11,2,0,3079,2986
U12635Z22,U12635Z11,2,0,2998,3203
U12635Z22,U12635Z11,2,0,3658,3203
U12635Z22,U12635Z11,2,0,3478,3205
U12635Z22,U12635Z11,2,0,3638,3205
U12635Z22,U12635Z11,2,0,3028,3754
U12635Z22,U12635Z11,2,0,3675,3267
U12635Z22,U12635Z11,2,0,3069,3192
U12635Z22,U12635Z11,2,0,2996,3221
U12635Z22,U12635Z11,2,0,3054,3055
U12635Z22,U12635Z11,2,0,2998,3085
U12635Z22,U12635Z11,2,0,3075,3356
U12635Z22,U12635Z11,2,0,3014,3364
U12635Z34,U12635Z11,2,0,3229,3198
U12635Z34,U12635Z11,2,0,3275,2024
U12635Z34,U12635Z11,2,0,3279,3205
U12635Z34,U12635Z11,2,0,2992,3190
U12635Z34,U12635Z11,2,0,3211,3221
U12648Z1,U12648Z2,2,0,2828,3175
U12648Z1,U12648Z2,2,0,3071,3122
U12648Z1,U12648Z2,2,0,2832,2986
U12648Z1,U12648Z2,2,0,3681,3754
U12648Z1,U12648Z2,2,0,3063,3267
U12648Z1,U12648Z2,2,0,2031,3192
U12648Z1,U12648Z2,2,0,3640,3356
U12648Z1,U12648Z2,2,0,3098,3364
U12635Z32,U12635Z11,2,0,3121,3171
U12635Z32,U12635Z11,2,0,3121,3122
U12635Z32,U12635Z11,2,0,3113,2986
U12635Z32,U12635Z11,2,0,3118,3203
U12635Z32,U12635Z11,2,0,3270,3754
U12635Z32,U12635Z11,2,0,3105,3267
U12635Z32,U12635Z11,2,0,3151,3192
U12635Z32,U12635Z11,2,0,3118,3085
U12635Z32,U12635Z11,2,0,3160,3356
U12635Z32,U12635Z11,2,0,3550,3364
U12648Z1,U12648Z2,2,0,3164,3198
U12648Z1,U12648Z2,2,0,3154,3171
U12648Z1,U12648Z2,2,0,3650,3175
U12648Z1,U12648Z2,2,0,3135,3177
U12648Z1,U12648Z2,2,0,3154,3122
U12648Z1,U12648Z2,2,0,3103,3203
U12648Z1,U12648Z2,2,0,3648,3205
U12648Z1,U12648Z2,2,0,3189,3205
U12648Z1,U12648Z2,2,0,3137,3212
U12648Z1,U12648Z2,2,0,3149,3219
U12648Z1,U12648Z2,2,0,3166,3221
U12648Z1,U12648Z2,2,0,3103,3085
U12648Z1,U12648Z2,2,0,3540,3356
U12767Z6,U12767Z1,2,0,3595,3193
U12676Z1,U12676Z2,2,0,3264,3198
U12676Z1,U12676Z2,2,0,16032,3198
U12767Z6,U12767Z1,2,0,3587,3197
U12676Z1,U12676Z2,2,0,3170,3171
U12767Z6,U12767Z1,2,0,3225,3172
