route_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,direction_id,exceptional
L130D99,37,15925,"Židlochovice, železniční stanice",2,868,0,1
L130D99,37,15926,"Hlavní nádraží",2,,1,1
L130D99,37,15927,"Židlochovice, železniční stanice",2,,0,1
L130D99,37,15928,"Hlavní nádraží",2,,1,1
L130D99,37,15929,"Hlavní nádraží",1,869,1,1
L130D99,37,15930,"Tišnov, železniční stanice",1,869,1,1
L130D99,37,15931,"Královo Pole, nádraží",2,870,1,1
L130D99,37,15932,"Tišnov, železniční stanice",2,870,1,1
L135D99,35,15933,"Břeclav, autobusové nádraží",2,,0,0
L141D99,35,15934,"Ivančice, železniční stanice",2,,0,0
L141D99,32,15935,"Bohutice",2,,0,0
L144D99,36,15936,"Olomouc hl.n.",2,,0,0
L144D99,38,15937,"Křenovice, hor. žel. st.",2,871,1,0
L120D99,38,15938,"Hlavní nádraží",2,871,0,1
L120D99,38,15939,"Sokolnice, železniční stanice",2,,1,1
L120D99,38,15940,"Hlavní nádraží",2,,0,1
L120D99,38,15941,"Křenovice, hor. žel. st.",2,,1,1
L120D99,38,15942,"Hlavní nádraží",2,,0,1
L120D99,38,15943,"Křenovice, hor. žel. st.",2,,1,1
L120D99,38,15944,"Hlavní nádraží",2,,0,1
L120D99,38,15945,"Křenovice, hor. žel. st.",2,,1,1
L120D99,38,15946,"Hlavní nádraží",2,,0,1
L120D99,38,15947,"Křenovice, hor. žel. st.",2,,1,1
L120D99,38,15948,"Hlavní nádraží",2,,0,1
L120D99,38,15949,"Sokolnice, železniční stanice",2,,1,1
L120D99,38,15950,"Hlavní nádraží",2,,0,1
L120D99,38,15951,"Křenovice, hor. žel. st.",2,,1,1
L120D99,38,15952,"Hlavní nádraží",2,,0,1
L120D99,38,15953,"Sokolnice, železniční stanice",2,,1,1
L120D99,38,15954,"Hlavní nádraží",2,,0,1
L120D99,38,15955,"Křenovice, hor. žel. st.",2,,1,1
L120D99,38,15956,"Hlavní nádraží",2,,0,1
L144D99,36,15957,"Olomouc hl.n.",2,,0,0
L144D99,36,15958,"Hlavní nádraží",2,,1,0
L144D99,36,15959,"Hlavní nádraží",2,,1,0
L144D99,36,15960,"Olomouc hl.n.",2,,0,0
L144D99,36,15961,"Hlavní nádraží",2,,1,0
L144D99,36,15962,"Olomouc hl.n.",2,,0,0
L144D99,36,15963,"Hlavní nádraží",2,,1,0
L144D99,36,15964,"Olomouc hl.n.",2,,0,0
L144D99,36,15965,"Hlavní nádraží",2,,1,0
L144D99,36,15966,"Olomouc hl.n.",2,,0,0
L144D99,36,15967,"Hlavní nádraží",2,,1,0
L144D99,36,15968,"Olomouc hl.n.",2,,0,0
L144D99,36,15969,"Hlavní nádraží",2,,1,0
L144D99,36,15970,"Hlavní nádraží",2,,1,0
L144D99,36,15971,"Olomouc hl.n.",2,,0,0
L146D99,32,15972,"Nemotice, železniční stanice",2,,0,0
L146D99,32,15973,"Kyjov, železniční stanice",2,,0,0
L146D99,32,15974,"Nesovice, železniční stanice",2,,1,0
L146D99,32,15975,"Uherské Hradiště",1,,1,0
L147D99,36,15976,"Přerov",2,,0,0
L147D99,36,15977,"Královo Pole, nádraží",2,,1,0
L147D99,36,15978,"Přerov",2,,0,0
L147D99,36,15979,"Královo Pole, nádraží",2,,1,0
L147D99,36,15980,"Přerov",2,,0,0
L147D99,36,15981,"Královo Pole, nádraží",2,,1,0
L147D99,36,15982,"Přerov",2,,0,0
L147D99,36,15983,"Královo Pole, nádraží",2,,1,0
L147D99,36,15984,"Přerov",2,,0,0
L147D99,36,15985,"Královo Pole, nádraží",2,,1,0
L147D99,36,15986,"Přerov",2,,0,0
L147D99,36,15987,"Královo Pole, nádraží",2,,1,0
L147D99,36,15988,"Přerov",2,,0,0
L147D99,36,15989,"Královo Pole, nádraží",2,,1,0
L147D99,36,15990,"Přerov",2,,0,0
L147D99,36,15991,"Královo Pole, nádraží",2,,1,0
L147D99,36,15992,"Přerov",2,,0,0
L147D99,36,15993,"Královo Pole, nádraží",2,,1,0
L147D99,36,15994,"Přerov",2,,0,0
L147D99,36,15995,"Královo Pole, nádraží",2,,1,0
L147D99,36,15996,"Přerov",2,,0,0
L147D99,36,15997,"Královo Pole, nádraží",2,,1,0
L147D99,36,15998,"Přerov",2,,0,0
L147D99,39,15999,"Hlavní nádraží",2,,1,0
L147D99,36,16000,"Přerov",2,,0,0
L147D99,36,16001,"Královo Pole, nádraží",2,,1,0
L147D99,36,16002,"Přerov",2,,0,0
L147D99,36,16003,"Hlavní nádraží",2,,1,0
L147D99,36,16004,"Přerov",2,,0,0
L147D99,36,16005,"Hlavní nádraží",2,,1,0
L147D99,36,16006,"Přerov",2,,0,0
L147D99,36,16007,"Královo Pole, nádraží",2,,1,0
L149D99,32,16008,"Strážnice, aut. st.",1,,0,0
L245D99,32,16009,"Lysice, pohostinství",2,,0,0
L245D99,32,16010,"Kunice",2,,1,0
L245D99,32,16011,"Lysice, pohostinství",2,,0,0
L245D99,32,16012,"Kunice",2,,1,0
L245D99,32,16013,"Lysice, pohostinství",2,,0,0
L245D99,32,16014,"Kunice",2,,1,0
L245D99,32,16015,"Lysice, pohostinství",2,,0,0
L245D99,32,16016,"Kunice",2,,1,0
L245D99,32,16017,"Lysice, pohostinství",2,,0,0
L245D99,32,16018,"Kunice",2,,1,0
L245D99,32,16019,"Lysice, pohostinství",2,,0,0
L257D99,32,16020,"Lomnice, náměstí",2,,0,0
L257D99,32,16021,"Lysice, pohostinství",2,,1,0
L245D99,32,16022,"Kunice",2,,1,0
L245D99,32,16023,"Lysice, pohostinství",2,,0,0
L245D99,32,16024,"Kunice",2,,1,0
L257D99,32,16025,"Boskovice, 17. listopadu",2,,1,0
L257D99,32,16026,"Lysice, pohostinství",2,,0,0
L301D99,32,16027,"Královo Pole, nádraží",2,,1,0
L41D99,32,16028,"Královo Pole, nádraží",2,,1,0
L301D99,32,16029,"Olešnice, nám.",2,,0,0
L301D99,32,16030,"Královo Pole, nádraží",2,,1,0
L301D99,32,16031,"Lysice, pohostinství",2,872,0,0
L257D99,32,16032,"Boskovice, 17. listopadu",2,872,1,0
L257D99,32,16033,"Lysice, pohostinství",2,,0,0
L262D99,32,16034,"Boskovice, aut.st.",1,,1,0
L162D99,32,16035,"Černá Hora, nám.",1,,0,0
L313D99,32,16036,"Brťov-Jeneč, obecní úřad",1,873,0,0
L235D99,32,16037,"Blansko, aut. st.",1,873,0,0
L234D99,32,16038,"Boskovice, 17. listopadu",1,,1,0
L262D99,32,16039,"Kořenec, točna",1,,0,0
L262D99,32,16040,"Boskovice, aut.st.",1,,1,0
L234D99,32,16041,"Blansko, aut. st.",1,,0,0
L230D99,32,16042,"Olomučany, točna",1,,0,0
L230D99,32,16043,"Blansko, aut. st.",1,,1,0
L234D99,32,16044,"Boskovice, aut.st.",1,,1,0
L262D99,32,16045,"Kořenec, točna",1,,0,0
L331D99,32,16046,"Tišnov, železniční stanice",2,,1,0
L311D99,32,16047,"Kuřim, Prefa",2,,0,1
L311D99,32,16048,"Tišnov, železniční stanice",2,,1,1
L331D99,32,16049,"Tišnov, Pejškov",2,874,0,0
L331D99,32,16050,"Tišnov, železniční stanice",2,874,1,0
L333D99,32,16051,"Lomnice, náměstí",2,,0,0
L333D99,32,16052,"Tišnov, železniční stanice",2,,1,0
L331D99,32,16053,"Tišnov, Pejškov",2,,0,0
L331D99,32,16054,"Tišnov, železniční stanice",2,,1,0
L331D99,32,16055,"Tišnov, Pejškov",2,,0,0
L331D99,32,16056,"Tišnov, železniční stanice",2,,1,0
L333D99,32,16057,"Osiky, točna",2,,0,0
L333D99,32,16058,"Tišnov, železniční stanice",2,,1,0
L331D99,32,16059,"Tišnov, Pejškov",2,,0,0
L401D99,40,16060,"Osová",1,,1,0
L402D99,40,16061,"Popůvky, Náves",1,,0,0
L402D99,40,16062,"Kyjevská",1,,1,0
L402D99,40,16063,"Popůvky, Náves",1,,0,0
L402D99,40,16064,"Kyjevská",1,,1,0
L402D99,40,16065,"Říčany",1,,0,0
L401D99,40,16066,"Litostrov",1,,0,0
L401D99,40,16067,"Osová",1,,1,0
L401D99,40,16068,"Litostrov",1,,0,0
L401D99,40,16069,"Osová",1,,1,0
L401D99,40,16070,"Litostrov",1,,0,0
L401D99,40,16071,"Kyjevská",1,,1,0
L401D99,40,16072,"Velká Bíteš, náměstí",1,,0,0
L405D99,41,16073,"Mendlovo náměstí",1,,1,0
L405D99,41,16074,"Zastávka, železniční stanice",1,,0,0
L405D99,41,16075,"Mendlovo náměstí",1,,1,0
L503D99,41,16076,"Modřice, Olympia",1,,1,0
L503D99,41,16077,"Úzká",1,,0,0
L503D99,41,16078,"Modřice, Olympia",1,,1,0
L406D99,41,16079,"Ivančice, náměstí",1,,0,1
L406D99,41,16080,"Mendlovo náměstí",1,,1,1
L405D99,41,16081,"Zastávka, železniční stanice",1,,0,0
L421D99,41,16082,"Lukovany, točna",1,,0,1
L421D99,41,16083,"Zastávka, železniční stanice",1,,1,1
L421D99,41,16084,"Zbýšov, městský úřad",1,,0,1
L153D99,41,16085,"Ivančice, náměstí",1,,0,0
L153D99,41,16086,"Zastávka, železniční stanice",1,875,1,0
L405D99,41,16087,"Hlavní nádraží",1,875,1,0
L420D99,42,16088,"Zastávka, železniční stanice",2,,1,0
L420D99,42,16089,"Velká Bíteš, 1.BS",2,,0,0
L420D99,42,16090,"Zastávka, železniční stanice",2,,1,0
L420D99,42,16091,"Velká Bíteš, 1.BS",2,,0,0
L420D99,42,16092,"Zastávka, železniční stanice",2,,1,0
L420D99,42,16093,"Stanoviště",2,,0,0
L420D99,42,16094,"Zastávka, železniční stanice",2,,1,0
L424D99,42,16095,"Vysoké Popovice",2,,0,0
L424D99,42,16096,"Zastávka, železniční stanice",2,,1,0
L424D99,42,16097,"Lesní Jakubov",2,,0,0
L424D99,42,16098,"Zastávka, železniční stanice",2,,1,0
L420D99,42,16099,"Stanoviště, rozc. 1.0",2,876,0,0
L420D99,42,16100,"Zastávka, železniční stanice",2,876,1,0
L420D99,42,16101,"Zbraslav",2,,0,0
L420D99,42,16102,"Zastávka, železniční stanice",2,,1,0
L420D99,42,16103,"Stanoviště",2,,0,0
L420D99,42,16104,"Zastávka, železniční stanice",2,,1,0
L420D99,42,16105,"Stanoviště",2,877,0,0
L420D99,42,16106,"Zastávka, železniční stanice",2,877,1,0
L420D99,42,16107,"Zbraslav",2,878,0,0
L420D99,42,16108,"Zastávka, železniční stanice",2,878,1,0
L420D99,42,16109,"Velká Bíteš, 1.BS",2,,0,0
L420D99,42,16110,"Zastávka, železniční stanice",2,,1,0
L420D99,42,16111,"Stanoviště",2,,0,0
L501D99,32,16112,"Ořechovská",1,,1,1
L501D99,32,16113,"Nebovidy, dolní konec",1,,0,1
L501D99,32,16114,"Ústřední hřbitov",1,,1,1
L501D99,32,16115,"Hajany",1,,0,1
L501D99,32,16116,"Ústřední hřbitov",1,,1,1
L501D99,32,16117,"Hajany",1,,0,1
L501D99,32,16118,"Ústřední hřbitov",1,,1,1
L501D99,32,16119,"Nebovidy, dolní konec",1,,0,1
L501D99,32,16120,"Ústřední hřbitov",1,,1,1
L501D99,32,16121,"Hajany",1,,0,1
L501D99,32,16122,"Ústřední hřbitov",1,,1,1
L501D99,32,16123,"Hajany",1,,0,1
L501D99,32,16124,"Ústřední hřbitov",1,,1,1
L501D99,32,16125,"Hajany",1,,0,1
L501D99,32,16126,"Ústřední hřbitov",1,,1,1
L501D99,32,16127,"Hajany",1,,0,1
L501D99,32,16128,"Ústřední hřbitov",1,,1,1
L501D99,32,16129,"Hajany",1,,0,1
L501D99,32,16130,"Ústřední hřbitov",1,,1,1
L501D99,32,16131,"Hajany",1,,0,1
L501D99,32,16132,"Ústřední hřbitov",1,,1,1
L501D99,32,16133,"Hajany",1,,0,1
L501D99,32,16134,"Ústřední hřbitov",1,,1,1
L501D99,32,16135,"Hajany",1,,0,1
L501D99,32,16136,"Ústřední hřbitov",1,,1,1
L501D99,32,16137,"Hajany",1,,0,1
L501D99,32,16138,"Ústřední hřbitov",1,,1,1
L501D99,32,16139,"Hajany",1,,0,1
L501D99,32,16140,"Ústřední hřbitov",1,,1,1
L501D99,32,16141,"Nebovidy, dolní konec",1,,0,1
L501D99,32,16142,"Ústřední hřbitov",1,,1,1
L501D99,32,16143,"Hajany",1,,0,1
L650D99,42,16144,"Bohdalice-Pavlovice, Bohdalice",1,,1,1
L650D99,42,16145,"Koryčany, závod",1,,0,1
L650D99,42,16146,"Bohdalice-Pavlovice, Bohdalice",1,,1,1
L166D99,42,16147,"Vyškov, Autobusové nádraží",1,,1,1
L755D99,42,16148,"Pustiměř, rozcestí",1,,1,1
L756D99,42,16149,"Vyškov, Remagg",1,,0,1
L166D99,42,16150,"Brankovice, železniční stanice",1,,0,1
L651D99,42,16151,"Nesovice, železniční stanice",1,879,1,0
L650D99,42,16152,"Koryčany, závod",1,879,0,1
L650D99,42,16153,"Bohdalice-Pavlovice, Bohdalice",1,,1,1
L650D99,42,16154,"Koryčany, náměstí",1,,0,1
L650D99,42,16155,"Nesovice, železniční stanice",1,,1,1
L650D99,42,16156,"Bohdalice-Pavlovice, Bohdalice",1,,1,1
L650D99,42,16157,"Koryčany, náměstí",1,,0,1
L650D99,42,16158,"Nemotice, železniční stanice",1,,1,1
L650D99,42,16159,"Koryčany, náměstí",1,,0,1
L701D99,32,16160,"Úzká",1,,1,0
L701D99,32,16161,"Mokrá-Horákov, lom",1,,0,0
L701D99,32,16162,"Úzká",1,,1,0
L701D99,32,16163,"Mokrá-Horákov, lom",1,,0,0
L701D99,32,16164,"Úzká",1,,1,0
L701D99,32,16165,"Mokrá-Horákov, lom",1,,0,0
L701D99,32,16166,"Úzká",1,,1,0
L702D99,32,16167,"Viničné Šumice, točna",1,,0,0
L702D99,32,16168,"Úzká",1,,1,0
L701D99,32,16169,"Mokrá-Horákov, lom",1,,0,0
L701D99,32,16170,"Úzká",1,,1,0
L701D99,32,16171,"Hostěnice, chaty",1,,0,0
L701D99,32,16172,"Úzká",1,,1,0
L702D99,32,16173,"Viničné Šumice, točna",1,,0,0
L701D99,32,16174,"Úzká",1,,1,0
L701D99,32,16175,"Hostěnice, chaty",1,,0,0
L701D99,32,16176,"Úzká",1,,1,0
L701D99,32,16177,"Hostěnice, chaty",1,,0,0
L702D99,32,16178,"Úzká",1,,1,0
L702D99,32,16179,"Pozořice, Jezera",1,,0,0
L702D99,32,16180,"Úzká",1,,1,0
L702D99,32,16181,"Viničné Šumice, točna",1,880,0,0
L702D99,32,16182,"Úzká",1,880,1,0
L702D99,32,16183,"Viničné Šumice, točna",1,,0,0
L702D99,32,16184,"Úzká",1,,1,0
L701D99,32,16185,"Mokrá-Horákov, lom",1,,0,0
L701D99,32,16186,"Úzká",1,,1,0
L701D99,32,16187,"Mokrá-Horákov, lom",1,,0,0
L701D99,32,16188,"Úzká",1,,1,0
L702D99,32,16189,"Viničné Šumice, točna",1,,0,0
L702D99,32,16190,"Úzká",1,,1,0
L702D99,32,16191,"Viničné Šumice, točna",1,,0,0
L702D99,32,16192,"Úzká",1,,1,0
L702D99,32,16193,"Viničné Šumice, točna",1,,0,0
L702D99,32,16194,"Úzká",1,,1,0
L702D99,32,16195,"Viničné Šumice, točna",1,,0,0
L718D99,43,16196,"Královo Pole, nádraží",2,,0,1
L718D99,43,16197,"Blansko, aut. st.",2,,1,1
L718D99,43,16198,"Královo Pole, nádraží",2,,0,1
L718D99,43,16199,"Blansko, aut. st.",2,,1,1
L718D99,43,16200,"Královo Pole, nádraží",2,,0,1
L718D99,43,16201,"Blansko, aut. st.",2,,1,1
L718D99,43,16202,"Královo Pole, nádraží",2,,0,1
L718D99,43,16203,"Blansko, aut. st.",2,,1,1
L718D99,43,16204,"Královo Pole, nádraží",2,,0,1
L718D99,43,16205,"Blansko, aut. st.",2,,1,1
L718D99,43,16206,"Královo Pole, nádraží",2,,0,1
L718D99,43,16207,"Blansko, aut. st.",2,,1,1
L718D99,35,16208,"Královo Pole, nádraží",2,,0,1
L718D99,35,16209,"Královo Pole, nádraží",2,,0,1
L718D99,35,16210,"Blansko, aut. st.",2,,1,1
L718D99,35,16211,"Královo Pole, nádraží",2,,0,1
L718D99,35,16212,"Blansko, aut. st.",2,,1,1
L718D99,35,16213,"Královo Pole, nádraží",2,,0,1
L718D99,35,16214,"Blansko, aut. st.",2,,1,1
L718D99,35,16215,"Královo Pole, nádraží",2,,0,1
L718D99,35,16216,"Blansko, aut. st.",2,,1,1
L718D99,35,16217,"Královo Pole, nádraží",2,,0,1
L718D99,35,16218,"Blansko, aut. st.",2,,1,1
L718D99,35,16219,"Královo Pole, nádraží",2,,0,1
L718D99,35,16220,"Blansko, aut. st.",2,,1,1
L718D99,35,16221,"Královo Pole, nádraží",2,,0,1
L718D99,35,16222,"Královo Pole, nádraží",2,,0,1
L718D99,35,16223,"Blansko, aut. st.",2,,1,1
L718D99,35,16224,"Královo Pole, nádraží",2,,0,1
L718D99,35,16225,"Blansko, aut. st.",2,,1,1
L718D99,35,16226,"Blansko, aut. st.",2,,1,1
L718D99,35,16227,"Královo Pole, nádraží",2,,0,1
L718D99,35,16228,"Blansko, aut. st.",2,,1,1
L718D99,35,16229,"Královo Pole, nádraží",2,,0,1
L718D99,35,16230,"Blansko, aut. st.",2,,1,1
L718D99,35,16231,"Královo Pole, nádraží",2,,0,1
L718D99,35,16232,"Blansko, aut. st.",2,,1,1
L718D99,35,16233,"Královo Pole, nádraží",2,,0,1
L718D99,35,16234,"Blansko, aut. st.",2,,1,1
L718D99,35,16235,"Blansko, aut. st.",2,,1,1
L718D99,35,16236,"Královo Pole, nádraží",2,,0,1
L718D99,35,16237,"Královo Pole, nádraží",2,,0,1
L718D99,35,16238,"Blansko, aut. st.",2,,1,1
L718D99,35,16239,"Královo Pole, nádraží",2,,0,1
L718D99,35,16240,"Blansko, aut. st.",2,,1,1
L718D99,35,16241,"Blansko, aut. st.",2,,1,1
L728D99,37,16242,"Hlavní nádraží",1,,0,1
L728D99,37,16243,"Blansko, Svitavská",1,,1,1
L728D99,37,16244,"Hlavní nádraží",1,,0,1
L728D99,37,16245,"Blansko, Svitavská",1,,1,1
L728D99,37,16246,"Hlavní nádraží",1,,0,1
L728D99,37,16247,"Blansko, Svitavská",1,,1,1
L728D99,37,16248,"Hlavní nádraží",1,,0,1
L728D99,37,16249,"Blansko, Svitavská",1,,1,1
L728D99,37,16250,"Hlavní nádraží",1,,0,1
L728D99,37,16251,"Blansko, Svitavská",1,,1,1
L728D99,37,16252,"Hlavní nádraží",1,,0,1
L728D99,37,16253,"Hlavní nádraží",1,,0,1
L728D99,35,16254,"Rájec-Jestřebí, železniční stanice",1,,1,1
L728D99,35,16255,"Hlavní nádraží",1,,0,1
L728D99,35,16256,"Blansko, Svitavská",1,,1,1
L728D99,35,16257,"Hlavní nádraží",1,,0,1
L728D99,35,16258,"Blansko, Svitavská",1,,1,1
L728D99,35,16259,"Hlavní nádraží",1,,0,1
L728D99,35,16260,"Blansko, Svitavská",1,,1,1
L728D99,35,16261,"Hlavní nádraží",1,,0,1
L728D99,35,16262,"Blansko, Svitavská",1,,1,1
L728D99,35,16263,"Hlavní nádraží",1,,0,1
L728D99,35,16264,"Blansko, Svitavská",1,,1,1
L728D99,32,16265,"Hlavní nádraží",1,,0,1
L728D99,32,16266,"Blansko, Svitavská",1,,1,1
L728D99,32,16267,"Hlavní nádraží",1,,0,1
L728D99,32,16268,"Blansko, Svitavská",1,,1,1
L728D99,32,16269,"Hlavní nádraží",1,,0,1
L728D99,32,16270,"Blansko, Svitavská",1,,1,1
L728D99,32,16271,"Hlavní nádraží",1,,0,1
L728D99,32,16272,"Blansko, Svitavská",1,,1,1
L728D99,32,16273,"Hlavní nádraží",1,,0,1
L728D99,32,16274,"Blansko, Svitavská",1,,1,1
L728D99,32,16275,"Hlavní nádraží",2,,0,1
L728D99,32,16276,"Hlavní nádraží",2,,0,1
L728D99,32,16277,"Blansko, aut. st.",2,,1,1
L728D99,32,16278,"Hlavní nádraží",1,,0,1
L728D99,32,16279,"Blansko, Svitavská",1,,1,1
L728D99,32,16280,"Hlavní nádraží",1,,0,1
L728D99,32,16281,"Blansko, Svitavská",1,,1,1
L728D99,32,16282,"Hlavní nádraží",1,,0,1
L728D99,32,16283,"Blansko, Svitavská",1,,1,1
L728D99,32,16284,"Blansko, Svitavská",2,,1,1
L728D99,32,16285,"Hlavní nádraží",2,,0,1
L728D99,32,16286,"Blansko, Svitavská",2,,1,1
L728D99,32,16287,"Hlavní nádraží",2,,0,1
L718D99,36,16288,"Blansko, aut. st.",2,,1,1
L718D99,36,16289,"Královo Pole, nádraží",2,,0,1
L728D99,32,16290,"Hlavní nádraží",2,,0,1
L728D99,32,16291,"Hlavní nádraží",2,,0,1
L728D99,32,16292,"Blansko, Svitavská",2,,1,1
L728D99,32,16293,"Hlavní nádraží",2,,0,1
L728D99,32,16294,"Hlavní nádraží",2,,0,1
L728D99,32,16295,"Blansko, Svitavská",2,,1,1
L728D99,32,16296,"Blansko, Svitavská",2,,1,1
L728D99,32,16297,"Blansko, Svitavská",1,,1,1
L728D99,32,16298,"Blansko, Svitavská",1,,1,1
L728D99,32,16299,"Blansko, Svitavská",1,,1,1
L728D99,32,16300,"Hlavní nádraží",1,,0,1
L728D99,32,16301,"Blansko, Svitavská",1,,1,1
L728D99,32,16302,"Hlavní nádraží",1,,0,1
L728D99,32,16303,"Blansko, Svitavská",2,,1,1
L728D99,32,16304,"Hlavní nádraží",2,,0,1
L728D99,32,16305,"Hlavní nádraží",2,,0,1
L730D99,32,16306,"Vyškov, Autobusové nádraží",1,,1,0
L750D99,32,16307,"Nové Sady",1,,0,0
L750D99,32,16308,"Vyškov, Autobusové nádraží",1,,1,0
L750D99,32,16309,"Vyškov, Rychtářov, točna",1,,0,0
L750D99,32,16310,"Vyškov, Autobusové nádraží",1,,1,0
L107D99,32,16311,"ÚAN Zvonařka",1,,0,0
L107D99,32,16312,"Vyškov, Autobusové nádraží",1,,1,0
L750D99,32,16313,"Vyškov, Opatovice, náves",1,,0,0
L750D99,32,16314,"Vyškov, Autobusové nádraží",1,,1,0
L107D99,32,16315,"ÚAN Zvonařka",1,,0,0
L602D99,32,16316,"Rousínov, autobusová stanice",1,881,0,0
L730D99,32,16317,"Vyškov, Autobusové nádraží",1,881,1,0
L730D99,32,16318,"Rousínov, EDP",1,,0,0
L730D99,32,16319,"Drnovice",1,,1,0
L750D99,32,16320,"Vyškov, Autobusové nádraží",2,,1,0
L750D99,32,16321,"Vyškov, Opatovice, náves",2,,0,0
L750D99,32,16322,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,32,16323,"ÚAN Zvonařka",2,,0,0
L107D99,32,16324,"Vyškov, Autobusové nádraží",2,,1,0
L750D99,32,16325,"Vyškov, Opatovice, náves",2,,0,0
L750D99,32,16326,"Vyškov, Autobusové nádraží",2,,1,0
L750D99,32,16327,"Vyškov, Rychtářov, točna",2,,0,0
L750D99,32,16328,"Vyškov, Autobusové nádraží",2,,1,0
L750D99,32,16329,"Studnice",2,,0,0
L803D99,32,16330,"Znojmo, Nová nemocnice",2,,1,0
L803D99,32,16331,"Dobšice, pož.zbroj.",2,,0,0
L803D99,32,16332,"Znojmo, Nová nemocnice",2,,1,0
L802D99,32,16333,"Znojmo, Oblekovice, Casino",2,,0,0
L802D99,32,16334,"Znojmo, Nová nemocnice",2,,1,0
L802D99,32,16335,"Znojmo, Oblekovice, Casino",2,,0,0
L802D99,32,16336,"Znojmo, Nová nemocnice",2,,1,0
L802D99,32,16337,"Znojmo, Oblekovice, Casino",2,,0,0
L802D99,32,16338,"Znojmo, autobusové nádraží",2,,1,0
L803D99,32,16339,"Znojmo, Pražská, Motorest",2,,1,0
L803D99,32,16340,"Dobšice, pož.zbroj.",2,,0,0
L803D99,32,16341,"Znojmo, Nová nemocnice",2,,1,0
L802D99,32,16342,"Znojmo, Oblekovice, Casino",2,,0,0
L802D99,32,16343,"Znojmo, Nová nemocnice",2,,1,0
L803D99,32,16344,"Dobšice, pož.zbroj.",2,882,0,0
L803D99,32,16345,"Znojmo, Pražská, Motorest",2,882,1,0
L803D99,32,16346,"Dobšice, pož.zbroj.",2,,0,0
L803D99,32,16347,"Znojmo, Pražská, Motorest",2,,1,0
L803D99,32,16348,"Dobšice, pož.zbroj.",2,,0,0
L803D99,32,16349,"Znojmo, Pražská, Motorest",2,883,1,0
L803D99,32,16350,"Dobšice, pož.zbroj.",2,883,0,0
L803D99,32,16351,"Znojmo, Pražská, Motorest",2,884,1,0
L803D99,32,16352,"Znojmo, Albert Brněnská",2,884,0,0
L803D99,32,16353,"Znojmo, autobusové nádraží",2,,1,0
L801D99,32,16354,"Znojmo, Dobšická, u Baumaxu",2,,0,0
L801D99,32,16355,"Znojmo, autobusové nádraží",2,,1,0
L803D99,32,16356,"Znojmo, Pražská, Motorest",2,885,1,0
L803D99,32,16357,"Dobšice, pož.zbroj.",2,885,0,0
L808D99,32,16358,"Znojmo, Hradiště, Jednota",2,,0,0
L819D99,32,16359,"Znojmo, autobusové nádraží",1,,1,0
L819D99,32,16360,"Chvalovice",1,,0,0
L819D99,32,16361,"Znojmo, autobusové nádraží",1,,1,0
L819D99,32,16362,"Chvalovice, Hatě, FREEPORT",1,,0,0
L819D99,32,16363,"Znojmo, autobusové nádraží",1,,1,0
L819D99,32,16364,"Chvalovice, Hatě, FREEPORT",1,,0,0
L819D99,32,16365,"Znojmo, autobusové nádraží",1,,1,0
L819D99,32,16366,"Chvalovice",1,,0,0
L819D99,32,16367,"Znojmo, autobusové nádraží",1,,1,0
L819D99,32,16368,"Chvalovice, Hatě, FREEPORT",1,,0,0
L819D99,32,16369,"Znojmo, autobusové nádraží",1,,1,0
L819D99,32,16370,"Chvalovice",1,,0,0
L819D99,32,16371,"Znojmo, autobusové nádraží",1,,1,0
L820D99,32,16372,"Hevlín, škola",1,,0,0
L820D99,32,16373,"Znojmo, autobusové nádraží",1,,1,0
L819D99,32,16374,"Chvalovice",1,,0,0
L819D99,32,16375,"Znojmo, autobusové nádraží",1,,1,0
L819D99,32,16376,"Chvalovice, Hatě, FREEPORT",1,,0,0
L819D99,32,16377,"Znojmo, autobusové nádraží",1,,1,0
L819D99,32,16378,"Chvalovice, Hatě, FREEPORT",1,,0,0
L819D99,32,16379,"Znojmo, autobusové nádraží",1,,1,0
L819D99,32,16380,"Chvalovice, Hatě, FREEPORT",1,,0,0
L819D99,32,16381,"Znojmo, autobusové nádraží",1,,1,0
L819D99,32,16382,"Chvalovice",1,,0,0
L120D99,44,16383,"Sokolnice, železniční stanice",2,,1,0
L120D99,44,16384,"Hlavní nádraží",2,,0,0
L120D99,44,16385,"Křenovice, hor. žel. st.",2,,1,0
L120D99,44,16386,"Hlavní nádraží",2,,0,0
L120D99,44,16387,"Křenovice, hor. žel. st.",2,,1,0
L120D99,44,16388,"Hlavní nádraží",2,,0,0
L120D99,44,16389,"Sokolnice, železniční stanice",2,,1,0
L120D99,44,16390,"Hlavní nádraží",2,,0,0
L120D99,44,16391,"Křenovice, hor. žel. st.",2,,1,0
L120D99,44,16392,"Hlavní nádraží",2,,0,0
L120D99,44,16393,"Sokolnice, železniční stanice",2,,1,0
L120D99,44,16394,"Hlavní nádraží",2,,0,0
L120D99,44,16395,"Křenovice, hor. žel. st.",2,,1,0
L120D99,44,16396,"Hlavní nádraží",2,,0,0
L120D99,44,16397,"Křenovice, hor. žel. st.",2,,1,0
L120D99,44,16398,"Křenovice, hor. žel. st.",2,,1,0
L120D99,44,16399,"Hlavní nádraží",2,,0,0
L120D99,44,16400,"Křenovice, hor. žel. st.",2,,1,0
